ID,TARGET
752,-7.658655456833716
755,-1.9310152378880578
766,-0.6548528613816306
771,-7.932231734291627
775,-5.343723758872321
776,0.16912831504914988
780,-7.238318934427029
783,-7.160351591564264
787,-6.403753192413329
798,-4.439461315815026
800,-9.147925458775811
810,-4.513146379282078
820,-4.702032533162343
823,-6.633164209759585
830,-8.527835046146663
834,-6.755930937352481
835,-7.636917204453405
837,-3.1899786586853076
838,-3.867209617869289
842,-9.337035852076252
847,-4.299186185823295
859,-13.401234130034863
870,-3.1324215559614226
889,-10.271041290283025
892,-7.4023211284459105
894,-8.274766326408251
903,-10.21945027318044
904,-6.317912558535436
905,-5.40543832038321
907,-7.301995573947801
908,-2.8715407977549425
911,-4.433958097003286
918,-2.2620837715880495
930,-6.4144465022533605
933,-10.04353370579363
936,-5.064971272576933
943,-4.407786250918794
956,1.7638135346501376
961,-3.8593460602303904
967,-1.9644522392855575
972,-7.100512279655105
975,-6.286452719027092
981,-10.121269409884519
991,-12.21158139028702
994,-3.356966026215656
997,-4.67149776847026
1003,-1.0953289148713927
1008,-8.009538157048418
1011,-4.363962101210371
1015,-4.715844232083765
1016,-2.7639108909479333
1018,-11.262830657380714
1029,-3.846291869946203
1032,-4.175451756950773
1037,-5.8959904966828836
1039,-5.906598284116439
1045,-1.8152216839571222
1053,-4.93671130526744
1060,-2.794616796663621
1064,-12.080320870149162
1066,-8.16057947004995
1073,-5.784662526800943
1075,-3.9920366632228466
1079,-3.75203888152769
1083,-0.9903893638071692
1086,-6.765418729511667
1092,-7.094849469029509
1094,-7.639729474321554
1098,-8.45860753714468
1099,-5.686249746822483
1102,-6.256680393569797
1110,-8.77691261001624
1111,-6.938293945835008
1116,-5.863745156232665
1119,-6.7828317358499275
1128,-3.313238955882385
1130,-5.261196071854879
1137,-4.3151900267063805
1149,-0.851383510045771
1151,-3.7109644998957543
1159,-2.8703804725024304
1168,-5.502259640743658
1181,-6.117667582312324
1189,-3.0348253065784245
1190,-2.3575177035688353
1192,-5.278537418109236
1196,-3.722057861094311
1199,-5.835886192170431
1201,-3.429302357708288
1208,-5.073391856886693
1230,-4.531965298109859
1231,-8.401409355854197
1244,-5.2576791545771595
1246,-5.584800165361329
1250,-7.536606383483287
1260,-5.7395530676591
1270,-8.344069149721681
1271,-4.978550553945904
1277,-5.391170927124564
1278,-8.701909026290837
1293,-4.097712192391149
1299,-3.6696933277144757
1319,-3.028336658552746
1321,-1.979248040530676
1329,-3.7296333198657803
1338,-2.055858881884441
1342,-9.320474672008793
1347,-6.358884518117842
1350,-5.988523836336026
1351,-3.6812864152540263
1352,-8.491884283523566
1360,-7.6194039502808835
1367,-4.155050661698788
1370,-5.826275135579188
1373,-5.475299732072213
1374,-6.310676293867442
1375,-7.266747430384941
1380,-8.681317771680654
1393,-4.897160043861754
1411,-4.910517040396177
1415,-5.330097675663615
1429,-6.729333390344366
1451,-3.4188871611168152
1453,-3.2144426308251846
1455,-6.844514566734019
1475,-2.104840246565105
1485,-8.68767466391734
1497,-5.248639265433565
1502,-8.328076765685294
1508,-4.923034247047206
1512,-5.184817548748729
1517,-5.019028120464868
1518,-4.099897574542885
1519,-6.025518529601577
1520,-0.6263245733624013
1523,-4.23954080490427
1529,-5.826217777719138
1530,-4.499990721813512
1531,-8.115450634280569
1532,-9.95690435454091
1538,-6.215921419544508
1551,-4.579433011908762
1560,-5.673909980482222
1563,-4.39040207910309
1565,-1.465613135469402
1569,-7.505920742262695
1570,-7.701139617766728
1571,-8.44666884473284
1591,-6.766360592664534
1595,-12.965635774069694
1596,-9.564064472899119
1602,-0.7695566218099463
1604,-8.937113669951868
1613,-8.200820994500265
1620,-6.575217528326692
1623,-4.430388939946425
1627,-9.214105948708715
1633,-7.343325585171389
1641,-9.547449459293567
1642,-3.1747206327185697
1646,-8.037396154554994
1648,-7.676312287753187
1649,-1.3045458839971504
1651,-8.322025920811196
1652,-4.0117010994540205
1653,-3.8111580673339125
1661,-4.754798281302305
1665,-3.2999904256979535
1677,-4.760619041819004
1682,-2.9211715020294875
1684,-6.938614895407841
1689,1.5663883351249217
1691,-3.6538039129488067
1695,-6.551461657691503
1709,-3.9818915030802216
1717,-7.08994908053191
1725,-14.591449578735418
1728,-1.177063624266324
1733,-2.818804221835794
1735,-6.502813775222151
1744,-8.426478272038793
1754,-12.130078612375586
1756,-6.2673987678700325
1760,-8.351524949883128
1761,-5.346038278724187
1777,-3.601254105001648
1781,-7.062840989294016
1782,-1.9075024647137482
1784,-4.613182299057528
1793,-7.022229139456641
1806,-7.3513412478336075
1809,-5.967676141571791
1816,-8.114306140845237
1824,-8.470711664240392
1829,-1.8331382574673147
1840,-10.298131434484512
1847,-5.00729940286042
1848,-6.993418349633187
1850,-5.945493817586845
1858,-7.196163092805279
1877,-9.226552034530862
1878,-3.654952452501579
1886,-4.911171127220903
1888,0.6326075855943416
1893,-2.230189348697635
1902,-2.535752402635681
1909,-4.221776251701999
1910,-1.9078376446531913
1918,-1.7397502487611418
1959,-7.4402081293490525
1961,-8.29819246459431
1968,-2.6681962471570113
1981,-1.9366784456221677
2003,-0.08510782616102044
2006,-2.578710494488127
2009,-3.3649297703325276
2016,-7.359284739027458
2023,-2.4839399247306027
2033,-1.0704697902777116
2039,-8.159085233105023
2044,-8.480492764490334
2047,-8.243042393140417
2056,-5.060553225965212
2072,-1.8798763347998584
2078,-4.807085531728239
2080,-1.4747292904077935
2082,-4.625555750235431
2091,-0.5860062274805533
2092,-6.631750334047283
2100,-8.740594731052571
2106,-0.8116368641539607
2108,-1.9312961469643941
2111,-5.855799008717888
2113,-5.30516685564207
2117,-7.98182749167268
2144,-2.252027682394062
2146,-6.7597198363428
2150,-8.450000927038602
2162,-2.8928547632650794
2168,-2.816307855991891
2170,-3.9278791337587315
2180,-3.581902571214016
2185,-3.9456040322875685
2188,-3.3564643777519856
2191,-5.218729312550894
2199,-5.953380190163436
2201,-7.566094763755339
2204,-5.045706462412616
2208,-4.705350369487425
2219,0.2621428436991854
2222,-8.667234391906346
2236,-7.303290381446779
2241,-5.590332300742271
2258,-6.271449297128545
2261,-3.5077829498143167
2265,-4.891353879350059
2272,-5.891669353520403
2273,-9.993642420197547
2274,-4.862529511263364
2282,-6.9071018134465865
2294,-6.968945750763426
2301,-3.3621929725038613
2313,-2.9414224146780095
2315,-4.6373165245923404
2336,-6.156449365765266
2347,-4.797833314054191
2357,-3.7325099805438136
2366,-2.986000027956994
2368,-7.62277019414443
2378,-9.044251557935919
2379,-6.762866447044602
2381,-5.562267145957858
2387,-3.6098426633826532
2390,-7.154558451474169
2393,-4.792500967802405
2396,-4.997347303454896
2415,-4.144882536111632
2416,-6.486784659051083
2420,-5.560523146661552
2440,-6.22023060736554
2455,-7.779131293007931
2463,-2.5170525890435242
2469,-8.663763140839645
2474,-7.087950630867885
2478,-5.415244641692107
2482,-1.9771045730434826
2487,-4.3649256761036845
2492,-1.47634113659816
2496,-4.818921768623198
2509,-5.756010501716324
2512,-2.966317769701479
2514,0.05490745813125658
2515,-3.3114729047000857
2516,-4.66548881892679
2517,-4.660790301952684
2525,-8.20620180036412
2538,0.29315378208160087
2546,-3.9474337415433896
2560,-6.097408039965758
2570,-5.791075729322083
2575,-2.873296873754983
2577,-3.482067976054074
2579,-9.118314575642422
2581,-6.425976896386799
2592,-3.9924934611329617
2607,-9.032817527183726
2609,-4.453392770483046
2614,-8.704761393030324
2616,-5.390604955612192
2628,-3.444739028316014
2630,-5.6434710647167625
2640,-1.3090482652426767
2641,-4.870501383637611
2657,-6.87550631707885
2660,-5.621297522360151
2662,-5.176004887049086
2664,-3.32004140292003
2665,-6.158596522080674
2666,1.2172249434756777
2670,-3.6738277674180195
2672,-4.800660648193218
2677,-6.133140203383489
2678,-7.730867879697344
2680,-3.8342695465849226
2690,-6.537158378846502
2696,-10.28772744938129
2701,-11.11774137927685
2715,-6.930083813312374
2719,-4.649979295343439
2724,-8.04561362201256
2728,-6.845106532173982
2740,-5.2663392268659885
2745,-5.372400972004638
2758,-4.090245291154545
2778,-7.623784599569823
2784,-2.518490418945844
2790,-5.1290894816150745
2794,-4.474748917801151
2801,-2.7698241137082316
2802,-7.113601662418097
2807,-7.569527591925717
2815,-4.188644780643412
2816,-4.614656757839061
2826,1.1727943237028056
2855,-3.6905184295871503
2859,-0.928603533289887
2867,-8.144589588951144
2872,-3.38141203171294
2877,2.465481193942441
2885,-4.05209607486874
2888,-7.183273030211353
2899,-6.227997990631272
2906,-7.520204151549638
2915,-8.220308427662335
2919,-1.6205623298746556
2923,-10.002451689324927
2927,-4.818720896479348
2933,-4.831356069006308
2942,-5.690078620170162
2949,-5.342006236633801
2957,-6.1857947158631745
2960,-10.64377005556705
2962,-8.595831793992977
2966,-6.2552427314582975
2970,-4.52805057104755
2973,-6.446653649628606
2974,-8.637601880607436
2977,-1.5325858146144178
2985,-5.384709391318098
2996,-8.708289441136596
3005,-4.498262053182769
3007,-9.85139635963857
3008,-1.484315977021447
3034,-6.824739383320072
3038,-1.5413744011385193
3040,-1.5081730280654007
3042,-8.190049835302569
3071,-6.570359086877843
3075,0.7359447027894274
3094,-7.6955099005568846
3096,-4.5658395889010714
3098,-1.4880444001580242
3099,-6.805295758404601
3111,-7.37980420130074
3126,-4.376379050846039
3130,-11.858781744285974
3141,-6.741298286072887
3144,-7.815268879195588
3146,-5.832529715941451
3147,-7.691367335362135
3149,-4.523065513038505
3154,-3.516287519719297
3166,-7.958252104291498
3167,-2.510031161603777
3175,-2.3544415371675074
3184,-3.920025725050828
3200,-5.6801902328889735
3204,-5.700629650478576
3205,-4.393367738075039
3207,-4.297955196762595
3210,-5.441932467421933
3223,-2.543650822204033
3231,-1.3362577890533882
3233,-10.33885527325182
3234,-6.405676180158936
3267,-3.580837708679255
3268,-0.24718843860998754
3273,-8.710480913982954
3274,-7.952881836930357
3277,-2.2466792063516667
3280,-5.869589223933752
3284,-6.032972816247959
3285,-5.5748013431315115
3290,-4.804545856904421
3294,-5.411838430494808
3338,-3.7415141230423354
3339,-7.494026592129165
3343,-2.5230649681904653
3348,-8.266725336216435
3368,-3.3341049512466117
3369,-3.0935038749123676
3371,-9.130552647985875
3374,-3.6216373858651116
3381,-5.990577889801937
3390,-0.92429969697678
3394,0.7684192625506108
3395,-6.499494297694957
3400,-2.5474903528727455
3402,-2.241913116278365
3404,-1.7714046800175702
3407,-6.125147480804974
3427,-6.358186025800108
3434,-7.486444256100534
3442,-6.1293392965511195
3445,-9.452787058842542
3450,-6.971487306704858
3454,-2.858708433840861
3459,-8.373009416288316
3464,-2.713506333805561
3468,-6.397001638868337
3470,-3.3646725495301895
3479,-5.926863156690003
3490,-9.227437151241098
3498,0.661395869790568
3501,-9.310563605860544
3508,-2.166380855533487
3517,-5.279955960041326
3526,-6.5016694874512275
3534,-7.473399307202773
3541,-8.300591063842207
3546,-3.36282641720334
3548,-3.350119546848238
3552,-4.935479373857156
3560,-7.312419462418061
3572,-5.963053269642181
3574,-6.608136121930497
3579,-8.615442574490489
3593,-4.951090357424087
3597,-3.154596790348049
3598,-6.341130516811352
3599,-7.747999023995088
3623,-3.976810993551135
3625,-4.5115452488792345
3631,-7.759227143354699
3647,-7.660004598031724
3649,-6.264680724023921
3663,-2.417391228887313
3664,-8.103808879272007
3670,-8.670008641667359
3674,-5.005540726733135
3684,-5.4028485551340095
3693,-7.19077266718807
3695,-8.457490721146726
3698,-4.368918907358006
3699,-6.999456361973055
3701,-6.906265476851406
3703,0.5072386376121348
3706,-0.7264677786893298
3707,-3.9611434647475177
3716,-3.95805474512979
3718,-9.987974931203702
3720,-2.4468629389433127
3724,-2.4220225493875565
3733,-2.7393719174372153
3734,-6.427638054663397
3738,-5.231881525364845
3747,-8.236762087564799
3758,-5.51117225271798
3760,-2.7310872160533197
3764,-3.9755098825056154
3777,-1.5226235160048172
3779,-5.030104903980454
3780,-9.287994714188702
3790,-8.444241475432523
3793,-8.494421338536508
3794,-2.86651743241232
3805,-4.699235952787037
3813,-6.379019259316942
3815,-3.3512441598313636
3819,-4.057953133318425
3823,-4.974424375471324
3827,-8.225641460509877
3850,-6.621393360910911
3858,-4.2772713755070475
3872,-4.0306956871607085
3891,-6.762520539781874
3892,-6.236982868923008
3897,-1.384505055507146
3902,-7.8087987005139885
3932,-2.8556989650393327
3933,-5.496855773252701
3934,-7.230855646452603
3938,-2.2964614832065817
3941,-0.6364131622264818
3943,-7.859861890163396
3944,-1.9962395239835984
3950,-1.9775963417012568
3963,-5.839375718379816
3973,-6.470789686793967
3978,-7.755857576460268
3979,-3.975492826230222
3985,-11.614340281468918
3988,-2.09351540654976
3996,-4.234309201532005
3997,-2.7403637763754887
4015,-5.946942544098373
4037,-7.0689381173529595
4057,-7.190686246753774
4059,-1.8704594890584723
4060,-5.563501950084611
4066,-8.319030018819923
4067,-7.451548900862732
4068,-8.726911739551252
4070,0.17391096059151834
4089,-4.648861203023866
4093,-8.641844684116291
4099,-6.759897278014957
4103,-1.5427460507747042
4106,-7.964902955750891
4117,-7.173984815259854
4122,-10.544748329076608
4136,-6.9461998188629845
4141,-2.9926658088460294
4158,-6.598578467208
4164,-4.0899119331244895
4171,-8.75789170882407
4178,-6.679668976808964
4191,-8.152096971059198
4204,-3.6862831813335313
4211,-2.465739578098936
4221,-6.35363711405882
4244,-10.799554033176543
4256,-4.409727803844213
4260,-4.549377323381422
4280,-10.439053907600277
4287,-8.500428129158387
4288,-8.143551642580583
4303,-5.24532002982168
4307,-6.505454210057421
4312,-8.00670453986479
4315,-5.003761653274014
4317,-6.690147815383081
4332,-2.021808179906056
4346,-5.7179009851712985
4350,-3.1500093486095437
4362,-6.58710394708881
4373,-7.15161100350011
4381,-8.010313505789759
4388,-6.103605631966033
4391,-3.657248465799857
4394,-6.423349249291848
4397,-5.283876504599115
4402,-4.623552155766765
4408,-8.404061684053593
4410,-5.400896615378909
4417,-2.873504862352901
4419,-6.714776128483523
4426,-7.614099173761639
4438,-12.742342469670394
4444,-4.6972749871723165
4448,-4.509655039607245
4457,-7.974887192783368
4465,-6.744457449919201
4472,-6.069323704101417
4482,1.0257433747063884
4484,-10.76765969167589
4491,-6.493889182191143
4499,-6.457524837011715
4509,-5.272844228861113
4511,-3.0091096770222454
4517,-6.995714655486175
4521,-5.04783489372313
4525,-5.157287302143829
4526,-6.9576226664502085
4528,-3.1247023973746137
4533,-2.706833342504024
4537,-2.6221843975882866
4539,-7.876291716216124
4542,-11.781703539636784
4558,-6.910027933870357
4559,-9.673820884967537
4561,-5.7864827343818295
4562,-3.5199599279348908
4573,-3.282526605758416
4591,-8.366987377824367
4595,-6.7652206649314435
4610,-3.559996277181237
4617,-3.6876866801101458
4625,-2.2548942054849497
4630,-11.036293446033131
4632,-6.096680450907989
4639,-7.450216945455647
4640,-5.474200638721492
4644,-2.573932810522438
4645,-7.210053840187131
4653,-4.733841981464305
4660,-8.85923464817842
4661,-5.684193088627318
4667,-3.765609422446445
4681,-10.624685795016822
4682,-3.5033094304772256
4685,-6.0783736773145955
4690,-6.914369623301281
4701,-5.006435133667476
4712,-6.397877810845635
4717,-5.929944289092577
4723,-5.923073019174769
4724,-2.4349084076685035
4731,-5.048005101296101
4733,-7.6475596457824455
4737,-4.269754535673457
4738,-4.297328124977127
4743,-7.096187386247857
4754,-1.7917782135903688
4758,-6.089535692330745
4764,-5.141736523484918
4765,-4.70161456790687
4782,-4.42463271539855
4784,-3.8047781216977836
4793,-4.21308994600402
4794,-5.724236366329726
4801,-6.991975826835932
4802,-11.426589572849734
4805,-4.744051314649007
4820,-4.361286068317407
4850,-6.18090530958124
4855,-6.078037607263739
4864,-8.425666425210832
4865,-5.967059013920129
4868,-6.357689660776174
4871,-5.124133577786515
4888,-1.2105785240637033
4889,-3.942911434891989
4898,-6.574719622116301
4901,-5.453262231433556
4904,-4.520789159585327
4910,-2.378263034308897
4915,-3.2260182782104803
4921,-5.591610948952409
4926,-5.946888063843848
4927,-4.378518005075125
4939,-8.33973960447465
4943,-7.03232601685736
4954,-5.99643879722516
4964,-2.8509276139715665
4965,-2.3795206336656514
4971,-8.242736961413742
4973,-8.04348858736758
4977,-5.706244080383485
4980,-8.600092593418386
4982,-3.0045319364160727
4984,-8.366207037015092
4985,-2.49533533980174
4989,-2.072058332719969
4995,-2.7455036949103904
4997,-4.7999116106745285
4998,-0.2740116330807831
5003,-2.582026189387382
5007,-5.476965301357263
5008,-5.3778510385028175
5019,-9.457685796173422
5023,-3.30402417486684
5026,-4.630956781327714
5033,-6.118377462625423
5035,-9.297857988046605
5042,-8.04991480798063
5045,-2.06487622267161
5050,-1.932725585207548
5059,-5.579159329084976
5068,-3.2611459484898697
5073,-6.694276195377735
5082,-0.9325292004100338
5100,-10.512753521570303
5103,-6.8042306838463205
5108,-11.882202748919747
5111,-2.9524329005684886
5123,-7.5021000078663205
5124,-6.548408418227505
5128,-4.916512122772604
5129,-8.823057020438068
5134,-3.5538292720161735
5136,-5.453815370720204
5140,-2.975336825092699
5146,-2.7994719972443263
5148,-8.506509383898726
5159,-2.4667759306593755
5161,-6.750252435649566
5171,-2.4585189467127404
5183,-4.144696080229335
5188,-9.2822740898463
5197,-6.667357658085486
5207,-7.1875236126627975
5209,-9.221100015635711
5210,-4.397420423925642
5241,-4.230086296680661
5245,-5.642568157994928
5248,-3.9464224970647237
5260,-6.693293535884019
5269,-2.323148553110442
5270,-8.452076022164306
5273,-5.002211546039501
5281,-10.149471474726669
5286,-5.225828386203721
5309,-3.191106473817385
5315,-5.333875146246259
5319,-6.820056564546106
5325,-8.572430981447381
5338,-1.1071076530443122
5340,-10.249010778870096
5347,-7.031225298236537
5352,-5.211395302440996
5359,-4.404145333347669
5369,-5.203735212006086
5381,-4.366175733738448
5392,-3.4395643403317853
5394,-5.938746537426859
5395,-11.719445573397893
5412,0.6189046173610864
5413,-3.0913458557971505
5414,-2.1471535565110864
5421,-10.68401345449805
5426,-5.396220609936194
5429,-5.487307299425014
5435,-4.849493048085838
5436,-7.854792808605163
5439,-8.700679067530197
5443,-4.415691638990395
5457,-6.8525783877205235
5458,-3.3448933168122923
5464,-6.427863763667659
5465,-7.887265349400182
5474,-10.566027510892454
5482,-8.652483813283764
5485,-2.931385100307812
5501,-6.764409658184398
5506,-7.772169058652788
5514,-10.063494070731215
5525,-6.422441549397681
5541,-10.15578565023906
5542,-3.48715233804907
5551,-1.1701790054677237
5556,-6.101462071228558
5558,-7.873807670807295
5571,-7.6845886532693575
5573,-2.1673459408499465
5579,-2.170700248661947
5589,-8.667295243071198
5592,-4.799695690302415
5602,-10.856480912294204
5603,-1.398589363829721
5606,-7.357468500406337
5608,-7.559857311692724
5609,-0.4868432451358566
5610,-6.321305640580639
5611,-6.660645889455948
5616,-4.075185897250022
5620,-2.5760144357654045
5624,-4.122133481186392
5639,-3.9635894926996116
5654,-5.129308410290195
5658,-8.862176686279728
5659,-2.4091416356360473
5664,-1.2835031011497662
5665,-6.259601308441883
5668,-6.798541520742056
5694,-5.3887910560878005
5698,-7.448624635542545
5702,-4.906753625235776
5715,-6.949304357584991
5717,-5.935284094199121
5729,-7.6522698106514415
5742,-5.800165205323749
5744,-1.7743193389997307
5773,-5.2914680873038815
5778,-4.158837372799975
5780,-4.2043797776834
5795,-6.755227711672525
5803,-7.269878080881454
5804,-6.803864913189957
5814,-8.657331703913222
5822,-10.734202799186487
5831,-6.3759833339920435
5835,-0.2644514930518662
5841,-10.963033437821172
5853,-9.410988639953988
5864,-10.90297034321958
5871,-6.039873518468433
5873,-8.983667676336943
5877,-6.599123519344322
5879,-5.334142465566536
5889,-8.307563639254099
5910,-3.9618962759909397
5920,-11.219901633434226
5934,-9.492639532435023
5957,-6.964702401961361
5965,-5.154963343515483
5975,-3.5098791680718553
5981,-7.731050945486905
5995,-1.6766818562489874
6000,-2.934809430783183
6006,-2.5431917969025215
6007,-4.1399513271167185
6016,-3.0040728226879283
6020,1.006752861058173
6026,-4.7564839496160145
6045,-10.306595030004019
6053,-9.040277001834541
6069,-7.620228732806238
6076,-5.0155966586897325
6092,-5.825013693590658
6097,-3.3646501665681554
6101,-3.4654163293556777
6113,-6.591954896480109
6117,-2.029322642533329
6119,-6.286346182321875
6121,-3.5968513598138037
6123,-3.4562727811876286
6129,-5.304642756944761
6131,-1.1981455806013361
6144,-6.483492198081165
6146,-6.724614202344175
6153,-5.0240577612867865
6157,-5.0051004655967395
6170,-3.9433206336888547
6181,-10.209458719571304
6187,-6.733072687167724
6206,-5.971705993539692
6214,-3.4363707096646507
6238,-6.921056851895134
6243,-6.641993457644846
6247,-11.486098513562451
6253,-1.241121387239079
6258,-7.514085577337258
6264,-6.678591053952669
6267,-8.957478156979972
6275,-4.853171259072253
6280,-3.3870518105719567
6282,-5.593376251643601
6287,-9.504378747834174
6288,-7.497718938292306
6295,-8.065301404380882
6315,-2.8156693162711237
6319,-4.392869819937897
6324,-0.6292875722637087
6328,-5.593060507665397
6332,-6.213160005702411
6334,-5.821424729824204
6335,-7.436635284477717
6338,-6.622461519673311
6344,-3.8528908326839297
6347,-2.684095496151217
6350,1.1254064128147891
6353,-6.449941326981253
6355,-2.7404669903213494
6356,-5.13332545960358
6357,-6.210282535172347
6362,-5.040306666791476
6364,-2.379494277698409
6369,-6.641068244256781
6373,-10.15434842766636
6378,-3.02129766111586
6382,-6.531417128588769
6391,-7.818372832311871
6398,-4.136932947627121
6403,0.03799376987243608
6405,-9.682219924284327
6420,-4.181464325341643
6421,-5.873034513959338
6449,-6.114626194177468
6452,-6.334636308098988
6453,-9.633648362898542
6481,-5.0872617127784245
6494,-3.4132884645064756
6498,-5.575413280931297
6507,-5.991423001815331
6514,-7.340051958568583
6515,-2.792236540135667
6517,-6.206093219957967
6521,-6.985249816960713
6526,-3.82364356250077
6534,-3.6781006733065547
6538,-7.865035710399567
6540,-4.528886751671602
6541,-9.70277874885988
6544,-8.221003558977237
6545,-2.490031834068346
6546,-1.9521062234452973
6549,1.2986142605842679
6556,-6.742834456556139
6563,-9.334497596067079
6572,-2.0656871919179474
6574,-4.448597373585687
6577,-4.192500630289618
6583,-4.467700652620538
6585,-5.561698715570751
6589,-6.677342864072847
6600,-5.772632344231276
6602,-6.13124855408266
6606,-7.160402796967337
6620,-7.756942466923192
6621,-3.707459545925824
6622,-7.290836938099779
6624,-3.912311769240369
6630,-3.1473640067563227
6647,-8.500549651168976
6649,-3.2915932943581256
6651,-5.356187884769618
6653,0.34053638751140225
6655,-8.02234083889828
6667,-1.2245750317093909
6676,-8.375831557306661
6686,-1.7999356021435176
6698,-3.1846281114464885
6702,-6.065316973675327
6703,-5.90870075346285
6711,-8.618370359065196
6714,-2.5365591733076154
6718,-5.148717875190617
6722,-6.970596065398122
6725,-4.504319408100283
6727,-4.124476224301539
6728,-1.8403187782800723
6745,-4.978550553945904
6747,2.041775728371092
6752,-8.664606652595827
6758,-6.148757694032391
6767,-2.4447462427340807
6774,-4.500917218470431
6776,-7.946411559883469
6781,-7.5437671867309986
6785,-3.8214331960509855
6794,-6.245070200220375
6798,-5.172997834841435
6813,-4.5704026307836365
6816,-6.198308094871328
6831,-5.113586435613821
6838,-5.796071423184279
6840,-3.670497962522078
6842,-3.0630146862356837
6846,-4.490607432404236
6849,4.182297490338201
6868,-4.069291967444457
6869,-4.6256012306766126
6878,-3.3821245520160543
6884,0.027787617349503066
6886,-11.330988034247458
6889,-5.373090731307095
6902,-2.3219603428705042
6905,-4.1887439023343225
6913,-8.858766308827763
6914,-2.6474004925138175
6915,-3.1115397816915804
6919,-7.7777334617589835
6927,-0.8805390886580378
6928,-8.336769645922406
6929,-7.118050821737591
6932,-2.9951067891604666
6937,-5.112292377119777
6953,-7.485781356512069
6963,-2.299130694108946
6966,-5.138228298390118
6968,-2.1273672791199068
6977,-1.0088788195986054
6980,-6.495900597811446
6982,-7.321308018536528
6983,-3.3199263755851254
6984,-8.462545297574085
6992,-4.907178628305913
6996,-4.748176632764972
6998,-7.93548052106891
7002,-4.017580403612341
7006,-3.5136174719676156
7009,-4.552333645116796
7010,-5.28438623819112
7022,-5.178115872586088
7024,-5.321292953616157
7033,-8.947087776191086
7034,-0.6547594441850387
7035,-8.373626705155381
7040,-9.300690929575849
7042,-3.8545679012075773
7045,-9.023864901727402
7046,-1.0819039080908595
7051,-7.978327455568227
7053,-4.262605989451449
7062,-7.72645926688521
7068,-6.9199906016044075
7083,-5.79038964009006
7098,-4.4029721087553835
7102,-7.959068001061781
7116,-5.239605319892489
7119,-4.357411227967874
7121,-3.744524444166612
7131,-5.15309056252061
7134,-1.5913115261964168
7135,-5.583297910782622
7138,-7.691965461448642
7141,-0.617603611114508
7173,-7.658113103857876
7181,-6.155930358693023
7197,-7.188747165796532
7200,-8.075772651334729
7213,-9.903012376096187
7214,-11.273086219215823
7230,-8.685669173611956
7231,-9.452956571511528
7236,-6.332422203058516
7238,-5.57542151358317
7245,-1.7655413898166
7246,-6.202937608337672
7248,-0.13407657847314708
7265,-4.946566660684107
7272,-6.25963128284744
7274,-3.040776312266943
7279,-11.671127561168621
7287,-6.426262349505702
7289,-6.303530982148197
7290,-5.69246725895729
